,Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1988 [YR1988],1992 [YR1992],1998 [YR1998],2002 [YR2002],2006 [YR2006],2010 [YR2010],2014 [YR2014],2018 [YR2018]
97,Jamaica,JAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4396.49921639106,,4018.0552538300603,,,3763.3002404060203,
98,Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3461.34960435969,,3374.0044725175603,,,3378.48455325435,
99,Jordan,JOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,171.457073383627,,128.255614568183,,,76.4569791040386,
100,Kazakhstan,KAZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3914.4490618248706,,4330.72381705623,,,3722.17371474383,
101,Kenya,KEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,817.3393448444721,,613.3017323937,,,443.254998326445,
102,Kiribati,KIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
103,"Korea, Dem. People’s Rep.",PRK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3200.0146723060802,,2870.6756752182696,,,2673.8232543765303,
104,"Korea, Rep.",KOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1482.3547666060401,,1361.1157379484698,,,1277.91664077826,
105,Kosovo,XKX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,
106,Kuwait,KWT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,0.0,,,0.0,
107,Kyrgyz Republic,KGZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,10836.249280241,,9804.23587873445,,,8384.885613914828,
108,Lao PDR,LAO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,42307.811101845204,,34660.7452133038,,,28675.7525427139,
109,Latvia,LVA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6479.65182772847,,7332.784168112091,,,8496.41535533975,
110,Lebanon,LBN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1560.40117914316,,1147.71992286366,,,766.478081122124,
